Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month)
0,0,BLK,0,0,0,0,91280000000.0,86070000000.0,18.66,17.72,1.17,7.31,2.85,6.89,15.55,39.79,42.38,1.5,16.25,12490000000.0,77.03,20.0,12290000000.0,5530000000.0,4970000000.0,30.23,170.7,8730000000.0,54.22,5010000000.0,15.53,1.31,197.61,3830000000.0,3890000000.0,1.66,546.96,503.67,160720000.0,160720000.0,123290000.0,3.62,85.08,1450000.0,3.37,1.16,1610000.0
0,0,BLL,0,0,0,0,13960000000.0,20500000000.0,37.92,14.48,1.66,1.27,3.54,1.87,11.7,3.4,9.63,3.97,10.02,10980000000.0,31.36,8.8,2270000000.0,1750000000.0,374000000.0,1.05,200.0,448000000.0,1.28,6970000000.0,172.29,0.92,11.26,1480000000.0,1320000000.0,0.53,39.41,39.99,3300000.0,350550000.0,343000000.0,0.83,91.28,22310000.0,8.88,6.43,22710000.0
0,0,BMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BMS,0,0,0,0,4030000000.0000005,5580000000.0,43.4,14.23,1.72,1.0,3.35,1.38,10.15,2.32,9.4,6.41,7.64,4050000000.0,44.22,1.6,785200000.0,550300000.0,94000000.0,1.02,,71100000.0,0.78,1560000000.0,130.2,1.86,13.23,379000000.0,206990000.0,0.75,45.08,46.14,90980000.0,90980000.0,89860000.0,1.18,79.51,2740000.0,3.76,3.01,3070000.0
0,0,BMY,0,0,0,0,107910000000.0,109600000000.0,108.36,17.21,1.54,5.19,9.19,5.28,19.27,4.85,25.75,9.94,6.92,20780000000.0,12.63,3.9,14710000000.0,5690000000.0,1010000000.0,0.61,,6810000000.0,4.17,7960000000.0,67.21,1.55,7.19,5270000000.0,2740000000.0,0.96,65.56,63.32,7510000.0,1630000000.0,1630000000.0,0.17,72.73,7970000.0,1.4,0.48,7440000.0
0,0,BRCM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BRK-B,0,0,0,0,505270000000.0,-3960000000.0,11.24,20.82,2.55,2.11,0.0,-0.02,-0.11,18.78,10.82,2.45,14.23,239290000000.0,145498.48,4.1,178310000000.0,35080000000.0,44940000000.0,18.22,417.8,106880000000.0,64976.83,102590000000.0,29.15,3.09,211692.39,45780000000.0,14840000000.0,0.86,204.74,195.04,4680000.0,1340000000.0,1340000.0,,,9770000.0,3.2,0.9,10210000.0
0,0,BSX,0,0,0,0,38030000000.0,43830000000.0,363.95,17.85,1.98,4.2,5.42,4.84,17.99,1.15,17.67,5.38,1.51,9050000000.0,6.6,9.9,6460000000.0,2440000000.0,104000000.0,0.08,,188000000.0,0.14,5620000000.0,80.09,0.68,5.11,1430000000.0,1240000000.0,0.96,27.22,27.59,8029999.999999999,1370000000.0,1370000000.0,0.55,94.5,15790000.0,2.32,1.32,11840000.0
0,0,BTU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BWA,0,0,0,0,10770000000.0,12190000000.0,24.56,10.78,1.45,1.1,2.9,1.24,7.48,4.49,12.47,8.2,13.56,9800000000.0,46.57,14.5,2120000000.0,1630000000.0,439900000.0,2.08,,545300000.0,2.59,2190000000.0,57.2,1.46,17.63,1180000000.0,514919999.99999994,2.0,51.79,52.25,1490000.0,210750000.0,209000000.0,0.68,99.18,11600000.0,8.53,5.48,11470000.0
0,0,BXP,0,0,0,0,21280000000.0,29230000000.0,42.44,37.23,-89.02,8.12,3.42,11.15,18.93,17.65,35.36,3.03,7.02,2620000000.0,17.0,3.6,1640000000.0,1540000000.0,451940000.0,2.93,-29.0,434770000.0,2.82,10270000000.0,126.77,2.77,36.38,907440000.0,861050000.0,0.99,120.09,123.34,154340000.0,154340000.0,153370000.0,0.59,101.8,2950000.0,5.17,2.46,3310000.0
0,0,C,0,0,0,0,187720000000.0,33430000000.0,,9.93,0.81,2.92,1.04,0.52,,-10.58,35.93,-0.37,-3.1,64280000000.0,23.82,-0.3,63280000000.0,,-7940000000.0,-2.98,,658380000000.0,256.17,485020000000.0,,,70.62,-8590000000.0,,1.41,75.3,74.16,16370000.000000002,2560000000.0,2570000000.0,0.14,82.26,0.44,0.44,0.0,
0,0,CA,0,0,0,0,14720000000.0,14710000000.0,34.89,12.89,2.42,3.54,2.54,3.53,12.06,10.23,26.9,5.94,7.54,4160000000.0,10.06,8.5,3220000000.0,1220000000.0,419000000.0,1.01,,2970000000.0,7.13,2930000000.0,51.13,1.24,13.88,1030000000.0,1100000000.0,0.57,35.16,33.84,2610000.0,416920000.0,312330000.0,25.09,69.35,6890000.0,3.28,2.18,6930000.0
0,0,CAB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CAG,0,0,0,0,14160000000.0,18110000000.0,21.19,15.57,1.74,1.81,3.83,2.32,12.58,9.04,15.23,6.82,17.1,7820000000.0,18.7,4.1,2340000000.0,1440000000.0,707900000.0,1.67,83.0,84000000.0,0.21,3530000000.0,93.17,1.11,9.23,1050000000.0,687350000.0,0.39,36.66,35.89,3340000.0,400660000.0,399740000.0,0.25,82.61,16790000.0,5.6,4.54,15560000.0
0,0,CAH,0,0,0,0,20670000000.0,29090000000.0,11.45,10.7,1.82,0.16,2.72,0.22,9.21,1.37,1.7,3.63,25.98,132610000000.00002,421.0,6.1,6540000000.0,3160000000.0,1820000000.0,5.74,225.0,1250000000.0,3.97,9760000000.0,127.87,1.09,24.12,1990000000.0,1230000000.0,1.12,69.04,65.64,2990000.0,314710000.0,313840000.0,0.42,92.25,15400000.0,3.96,5.61,16149999.999999998
0,0,CAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CAMP,0,0,0,0,846440000.0,847940000.0,50.13,18.14,1.39,2.37,4.21,2.37,28.86,4.79,3.58,1.82,9.28,357640000.0,10.17,12.4,143350000.0,29390000.0,17140000.0,0.47,,151240000.0,4.24,152380000.0,75.78,2.76,5.64,64730000.00000001,43210000.0,1.51,23.95,22.56,35620000.0,35620000.0,34350000.0,3.63,72.48,1870000.0,7.99,6.39,1970000.0
0,0,CAT,0,0,0,0,93110000000.0,121000000000.0,123.65,14.71,0.83,2.05,6.8,2.66,14.31,1.66,12.27,4.6,5.63,45460000000.0,76.82,34.7,13770000000.0,8449999999.999999,754000000.0,1.26,,7380000000.0,12.35,34880000000.0,253.38,1.35,22.92,5700000000.0,3260000000.0,1.49,155.38,144.51,6110000.0,597630000.0,596590000.0,0.16,70.67,,0.0,0.0,300.0
0,0,CB,0,0,0,0,65090000000.0,76830000000.0,17.13,12.29,1.47,2.01,1.27,2.38,16.96,11.94,13.21,1.63,7.76,32340000000.000004,69.23,-1.4,7540000000.0,4530000000.0,3860000000.0,8.19,-4.8,4620000000.0,9.96,16020000000.0,31.31,0.37,110.32,4500000000.0,3420000000.0,0.88,144.64,146.97,1750000.0,464090000.0,460730000.0,0.57,90.47,5400000.0,3.59,1.16,5920000.0
0,0,CBG,0,0,0,0,15700000000.0,18050000000.0,23.31,14.34,1.36,1.1,3.91,1.27,12.15,4.87,7.59,6.06,19.56,14210000000.0,42.08,13.4,1460000000.0,1490000000.0,691480000.0,2.03,-36.2,751770000.0,2.27,2920000000.0,71.46,1.18,12.11,710510000.0,1010000000.0,2.09,45.58,42.4,2260000.0,331780000.0,308340000.0,11.12,2.19,,0.0,0.0,200.0
0,0,CBS,0,0,0,0,19480000000.0,29110000000.0,57.74,8.65,0.64,1.42,9.85,2.13,9.54,2.61,20.66,7.84,46.2,13690000000.0,34.15,11.5,13690000000.0,3050000000.0,1310000000.0,0.88,,285000000.0,0.75,10160000000.0,513.75,1.58,5.16,887000000.0,1220000000.0,1.29,53.81,56.91,4179999.9999999995,345150000.0,340540000.0,10.84,0.0,,0.0,0.0,100.0
0,0,CCE,0,0,0,0,19760000000.0,26420000000.0,23.53,13.29,0.9,1.45,2.4,1.94,12.27,6.22,11.99,4.51,10.47,13650000000.0,28.2,2.2,4360000000.0,2150000000.0,848750000.0,1.74,,444110000.0,0.92,7090000000.0,85.98,1.01,17.02,2000000000.0,1130000000.0,0.54,39.12,39.93,1560000.0,482540000.0,484770000.0,0.62,0.0,1260000.0,1.06,1.64,1470000.0
0,0,CCI,0,0,0,0,44610000000.0,60230000000.0,106.52,68.53,5.66,10.24,3.54,13.83,25.88,10.21,25.78,2.56,4.47,4360000000.0,11.41,19.9,2790000000.0,2330000000.0,386260000.0,1.01,-21.3,314090000.0,0.77,16160000000.0,130.96,0.88,30.37,2040000000.0,669190000.0,0.35,108.83,107.47,2800000.0,414670000.0,405300000.0,0.36,94.36,9710000.0,3.95,2.7,10090000.0
0,0,CCL,0,0,0,0,47990000000.0,57540000000.0,18.68,13.52,1.07,2.74,1.99,3.29,11.32,14.88,18.49,5.08,11.13,17510000000.0,24.25,8.2,7010000000.0,5080000000.0,2610000000.0,3.59,-10.2,395000000.0,0.55,9220000000.0,38.08,0.18,33.73,5320000000.0,1370000000.0,0.98,68.11,67.0,3020000.0,534350000.0,406640000.0,17.07,79.64,8650000.0,2.98,2.3,7380000.0
0,0,CELG,0,0,0,0,66420000000.0,70190000000.0,24.26,8.73,0.54,5.11,9.69,5.4,11.79,22.61,42.14,11.76,43.49,13000000000.0,16.69,16.9,12540000000.0,5950000000.0,2940000000.0,3.64,,12040000000.0,16.01,15840000000.0,228.84,4.99,9.11,5250000000.0,4550000000.0,1.4,93.08,110.74,7910000.0,752180000.0,750330000.0,0.32,80.48,12300000.0,1.03,1.58,8920000.0
0,0,CERN,0,0,0,0,19910000000.0,20100000000.0,23.29,20.22,1.29,3.95,4.16,3.99,14.69,17.2,19.05,9.92,19.9,5040000000.0,15.21,4.3,4290000000.0,1370000000.0,866980000.0,2.57,124.9,805770000.0,2.42,526720000.0,11.01,3.01,14.39,1310000000.0,246360000.0,0.94,63.7,67.94,2440000.0,332600000.0,317770000.0,4.79,80.2,12060000.0,5.16,4.14,11480000.0
0,0,CF,0,0,0,0,9020000000.0,12650000000.0,25.27,22.22,0.67,2.18,2.52,3.06,11.42,8.67,5.45,0.98,6.83,4130000000.0,17.69,26.8,430000000.0,1110000000.0,358000000.0,1.53,,835000000.0,3.58,4690000000.0,70.2,2.53,15.34,1630000000.0,1130000000.0,1.29,40.7,38.52,3390000.0,233290000.0,232380000.0,5.79,33.72,23160000.0,6.23,12.55,23480000.0
0,0,CFN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CHK,0,0,0,0,2890000000.0,12750000000.0,,4.42,0.83,0.31,,1.36,5.73,10.09,13.06,6.04,,9410000000.0,10.38,24.6,2870000000.0,2220000000.0,813000000.0,-33.88,,5000000.0,0.01,9970000000.0,,0.65,-2.43,745000000.0,-2140000000.0000002,2.68,3.02,3.71,39190000.0,893820000.0,881170000.0,0.88,64.14,167390000.0,6.3,18.58,171720000.0
0,0,CHRW,0,0,0,0,13080000000.0,14140000000.0,26.22,18.99,2.09,0.88,9.16,0.95,16.55,3.4,5.21,12.23,37.63,14870000000.0,105.75,16.0,2370000000.0,854210000.0,504890000.0,3.57,24.7,333890000.0,2.39,1460000000.0,102.75,1.26,10.22,384000000.0,282250000.0,0.48,91.45,84.6,1500000.0,139750000.0,139210000.0,1.11,98.47,21140000.0,11.99,16.89,18910000.0
0,0,CI,0,0,0,0,40630000000.0,42340000000.0,19.05,11.46,0.92,0.98,2.97,1.02,9.06,5.38,10.63,4.57,16.19,41620000000.0,165.87,5.9,16210000000.0,4670000000.0,2240000000.0,8.77,-30.4,3170000000.0,13.06,5440000000.0,39.46,0.86,56.3,4090000000.0,5650000000.0,0.36,188.75,196.55,2160000.0,242880000.0,241790000.0,2.63,90.55,3240000.0,2.13,1.27,3520000.0
0,0,CIM,0,0,0,0,3340000000.0,20050000000.0,6.8,7.59,8.69,4.86,0.92,29.19,,76.37,86.96,2.77,15.53,687020000.0,3.66,-50.1,606010000.0,,491180000.0,2.61,-51.5,112480000.0,0.6,16850000000.000002,463.42,1.46,19.35,487290000.0,,0.7,17.15,18.25,1340000.0,187810000.0,181430000.0,0.78,51.96,,0.0,0.0,2.0
0,0,CINF,0,0,0,0,12390000000.0,12510000000.0,12.01,22.16,2.79,2.16,1.5,2.18,14.93,18.23,13.66,2.32,13.66,5730000000.0,34.91,7.5,796000000.0,838000000.0,1040000000.0,6.29,542.0,657000000.0,4.01,851000000.0,10.32,1.2,50.29,1050000000.0,685250000.0,0.74,75.06,74.85,163990000.0,163990000.0,156210000.0,9.11,64.39,3410000.0,6.06,2.27,3260000.0
0,0,CL,0,0,0,0,60130000000.0,66220000000.0,30.13,20.03,2.6,3.89,,4.28,15.1,13.1,25.31,19.71,1672.31,15450000000.0,17.53,4.6,9280000000.0,4390000000.0,2020000000.0,2.28,-46.7,1550000000.0,1.77,6580000000.0,2709.47,1.36,-0.07,3050000000.0,2420000000.0,0.66,70.46,72.62,3810000.0,875330000.0,853160000.0,0.37,75.76,7270000.0,1.88,0.89,5530000.0
0,0,CLDX,0,0,0,0,347040000.0,203380000.0,,-3.28,,27.23,1.44,15.96,-1.96,0.0,-857.94,-19.55,-37.08,12740000.0,0.1,84.5,12740000.0,-104020000.0,-93030000.0,-0.72,,139430000.0,0.99,,,5.22,1.71,-99930000.0,-59520000.0,2.53,2.48,2.73,1360000.0,141070000.0,140430000.0,0.59,57.34,7890000.0,5.82,7.5,7410000.0
0,0,CLF,0,0,0,0,2180000000.0,3410000000.0,5.84,7.12,-0.16,0.94,,1.46,6.85,15.75,17.59,10.51,,2330000000.0,8.08,-20.3,501700000.0,497700000.0,385700000.0,1.26,301.8,1010000000.0,3.39,2350000000.0,,3.42,-1.49,338100000.0,136950000.0,1.41,7.28,7.14,14340000.0,297410000.0,294570000.0,0.81,62.44,43840000.0,3.58,14.86,39060000.0
0,0,CLX,0,0,0,0,16149999999.999998,18370000000.0,20.59,19.32,2.51,2.67,21.24,3.04,14.73,13.21,18.21,14.74,155.15,6040000000.0,46.8,0.7,2670000000.0,1250000000.0,799000000.0,6.06,56.4,489000000.0,3.78,2280000000.0,300.39,1.22,5.88,920000000.0,593370000.0,0.34,130.59,135.44,1050000.0,129400000.0,129130000.0,0.1,77.65,7600000.0,7.12,6.59,6770000.0
0,0,CMA,0,0,0,0,17090000000.0,16350000000.000002,23.91,13.73,0.58,5.52,2.15,5.28,,24.01,43.41,1.03,9.43,3090000000.0,17.78,18.3,,,738000000.0,4.14,-31.7,5420000000.0,31.35,4730000000.0,,,46.07,1100000000.0,,1.49,97.04,85.01,1470000.0,172640000.0,171530000.0,0.79,85.51,2980000.0,1.75,1.7,3340000.0
0,0,CMCSA,0,0,0,0,160190000000.0,221680000000.0,7.26,12.32,0.83,1.9,2.33,2.62,7.97,26.87,20.76,5.97,35.66,84530000000.0,17.95,4.2,59140000000.0,27810000000.0,22710000000.0,4.75,552.7,3440000000.0,0.74,64560000000.0,91.17,0.75,14.77,21400000000.0,7790000000.0,1.26,38.22,38.41,25600000.0,4640000000.0,4610000000.0,0.68,85.32,67440000.0,2.55,1.43,58020000.0
0,0,CME,0,0,0,0,55990000000.0,56120000000.0,13.78,23.53,1.07,15.36,2.49,15.4,22.35,111.49,63.18,1.98,19.01,3640000000.0,10.76,-1.4,3530000000.0,2510000000.0,4059999999.9999995,11.94,687.1,1990000000.0,5.86,2230000000.0,9.96,1.03,66.07,1840000000.0,1440000000.0,0.56,162.74,147.48,1720000.0,340380000.0,334420000.0,0.68,85.39,4800000.0,3.98,1.42,4570000.0
0,0,CMG,0,0,0,0,9340000000.0,8430000000.0,54.22,30.75,1.67,2.09,6.87,1.88,18.84,3.94,6.35,8.72,12.74,4480000000.0,157.12,7.3,756220000.0,447520000.0,176250000.0,6.17,174.1,508950000.0,18.22,,,1.94,48.69,467100000.0,215610000.0,0.53,307.4,306.08,1260000.0,27930000.0,24560000.0,2.83,51.68,5460000.0,3.12,24.61,5570000.0
0,0,CMI,0,0,0,0,26580000000.0,27040000000.0,27.05,12.05,1.18,1.3,3.67,1.32,10.49,4.89,9.78,7.55,12.96,20430000000.0,122.6,21.6,5090000000.0,2580000000.0,999000000.0,5.97,,1570000000.0,9.48,2009999999.9999998,24.57,1.57,43.94,2280000000.0,1420000000.0,0.94,167.38,171.25,1580000.0,164580000.0,164720000.0,0.27,85.63,4150000.0000000005,3.01,2.67,4000000.0
0,0,CMS,0,0,0,0,12370000000.0,23100000000.0,26.71,17.52,2.68,1.88,2.78,3.51,10.98,6.99,20.69,3.81,10.54,6580000000.0,23.51,8.4,2500000000.0,2100000000.0,460000000.0,1.64,,182000000.0,0.64,10490000000.0,234.19,0.89,15.77,1700000000.0,-298750000.0,0.14,43.19,46.47,2940000.0,282400000.0,280460000.0,0.61,91.56,5100000.0,2.44,2.04,5880000.0
0,0,CNP,0,0,0,0,11580000000.0,19240000000.0,6.5,16.27,2.27,1.2,2.47,2.0,9.07,18.64,11.15,3.01,43.99,9610000000.0,22.31,26.8,2500000000.0,2120000000.0,1790000000.0,4.13,1183.2,1220000000.0,2.83,8840000000.0,188.57,1.11,10.88,1420000000.0,-47750000.0,0.67,26.95,28.48,4330000.0,431470000.0,430020000.0,0.22,79.48,6530000.0,2.61,1.7,5240000.0
0,0,CNX,0,0,0,0,3590000000.0,5170000000.0,9.45,24.38,0.78,3.0,0.9,4.33,8.69,31.86,3.83,0.35,7.53,1200000000.0,5.22,,625360000.0,595630000.0,295040000.0,1.65,,509170000.0,2.28,2210000000.0,56.78,1.93,17.43,648690000.0,-399300000.0,0.6,14.94,14.13,4300000.0,223760000.0,204400000.0,1.51,103.53,6940000.0,1.98,3.9,6780000.0
0,0,COF,0,0,0,0,47740000000.0,94370000000.0,28.18,9.15,0.72,2.43,1.07,4.79,,10.07,30.84,0.59,4.4,19690000000.0,40.66,5.7,,,1840000000.0,3.48,,15080000000.0,31.06,61550000000.0,,,91.39,14180000000.0,,1.17,98.39,93.34,2250000.0,486290000.0,481970000.0,0.67,91.23,6220000.0,2.65,1.3,6590000.0
0,0,COG,0,0,0,0,11240000000.0,12130000000.0,112.92,14.6,0.46,6.43,4.45,6.94,11.95,5.75,-2.06,-0.46,3.94,1750000000.0,3.77,21.4,1170000000.0,1020000000.0,100390000.0,0.22,,480050000.0,1.04,1520000000.0,60.3,1.21,5.48,898160000.0,252670000.0,0.47,24.67,26.72,5590000.0,460790000.0,453750000.0,1.57,99.61,16379999.999999998,2.67,3.57,16790000.0
0,0,COH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,COL,0,0,0,0,22310000000.0,29170000000.0,25.21,17.35,1.61,2.92,3.51,3.82,17.81,10.99,17.5,6.49,19.6,7640000000.0,49.69,68.6,1950000000.0,1640000000.0,840000000.0,5.4,93.1,583000000.0,3.56,7380000000.0,115.96,1.56,38.77,1110000000.0,642250000.0,0.59,136.24,134.6,1210000.0,163940000.0,163510000.0,0.41,69.12,0.11,0.11,0.0,
0,0,COP,0,0,0,0,67000000000.0,73860000000.0,,19.87,0.21,2.24,2.19,2.47,7.57,-2.86,8.7,1.99,-2.4,29880000000.0,24.47,19.0,11460000000.0,9760000000.0,-855000000.0,-0.7,,10100000000.0,8.6,19700000000.0,63.97,1.76,26.0,7080000000.0,3270000000.0,1.51,54.98,52.79,5850000.0,1170000000.0,1170000000.0,0.08,72.66,25880000.0,3.94,2.09,26170000.0
0,0,COST,0,0,0,0,81650000000.0,82890000000.0,27.73,24.26,2.27,0.6,6.95,0.61,14.23,2.18,3.22,7.37,24.24,135960000000.00002,310.14,10.8,17140000000.0,5820000000.0,2960000000.0,6.71,36.1,5830000000.0,13.29,6500000000.0,53.97,1.0,26.78,5550000000.0,2720000000.0,1.03,187.84,177.64,2500000.0,438820000.0,431980000.0,0.65,74.25,15130000.0,5.37,3.47,14040000.0
0,0,COV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CPB,0,0,0,0,12680000000.0,16660000000.0,12.15,13.3,4.21,1.61,6.54,2.12,8.53,13.41,20.73,12.8,61.49,7860000000.0,26.02,0.4,3060000000.0,1950000000.0,1050000000.0,3.47,182.2,206000000.0,0.69,3910000000.0,200.41,0.64,6.45,1280000000.0,961000000.0,0.08,44.4,46.58,2930000.0,300610000.0,182670000.0,41.93,51.73,23340000.0,9.61,13.29,23570000.0
0,0,CRM,0,0,0,0,89020000000.0,89500000000.0,715.88,46.99,2.32,8.49,9.46,8.54,99.82,1.22,2.25,0.76,1.51,10480000000.0,14.66,24.3,7710000000.0,896670000.0,127480000.0,0.17,,4520000000.0,6.18,2500000000.0,26.62,0.92,12.86,2740000000.0,2630000000.0,1.25,117.07,105.99,5220000.0,731500000.0,694030000.0,5.08,87.38,,,0.0,
0,0,CSC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CSCO,0,0,0,0,213460000000.0,179460000000.0,,15.55,1.82,4.44,4.15,3.73,12.4,-3.0,26.09,6.09,-2.5,48100000000.0,9.68,2.7,30220000000.0,14470000000.0,-1440000000.0,-0.29,,73680000000.0,15.3,39390000000.0,75.78,2.43,10.68,14520000000.0,12520000000.0,1.28,43.18,37.91,27300000.0,4820000000.0,4820000000.0,0.08,79.67,45460000.0,2.72,0.91,49340000.0
0,0,CSX,0,0,0,0,50480000000.0,61940000000.0,9.5,15.63,1.07,4.43,3.44,5.43,11.94,47.96,33.93,6.8,41.42,11410000000.0,12.52,-5.7,8430000000.0,5190000000.0,5470000000.0,5.99,803.9,419000000.0,0.47,11810000000.0,80.22,1.01,16.52,3470000000.0,1580000000.0,1.27,55.32,54.22,6990000.0,887240000.0,884960000.0,5.1,77.26,16320000.0,2.71,1.86,15900000.0
0,0,CTAS,0,0,0,0,18450000000.0,20950000000.0,34.35,25.83,2.33,3.07,7.23,3.49,17.57,9.27,15.72,10.54,21.75,6000000000.0,56.84,26.4,2380000000.0,1190000000.0,489280000.0,5.05,-2.3,258730000.00000003,2.43,2830000000.0,111.01,1.77,23.98,841170000.0,477700000.0,0.95,167.12,155.22,106490000.0,106490000.0,86410000.0,14.8,68.03,3870000.0,8.2,4.39,3520000.0
0,0,CTL,0,0,0,0,17490000000.0,54560000000.0,7.4,13.4,-1.26,0.99,0.74,3.09,8.72,7.87,13.46,2.42,7.53,17660000000.0,28.12,24.1,9450000000.0,6260000000.0,1390000000.0,2.21,2559.5,551000000.0,0.51,37730000000.0,160.6,0.86,21.97,3880000000.0,3320000000.0,0.72,17.57,17.44,12200000.0,1070000000.0000001,968190000.0,0.83,79.46,51360000.0,2.91,9.41,138770000.0
0,0,CTSH,0,0,0,0,49010000000.0,45400000000.0,32.94,16.25,1.33,3.31,4.59,3.07,14.97,10.15,17.48,10.98,14.06,14810000000.0,24.98,10.6,5660000000.0,3030000000.0,1500000000.0,2.53,,5060000000.0,8.6,873000000.0,8.18,3.21,18.15,2410000000.0,1690000000.0,0.81,80.69,75.19,3700000.0,588050000.0,585070000.0,0.73,92.42,10160000.0,3.16,1.74,8640000.0
0,0,CTXS,0,0,0,0,12860000000.0,13250000000.0,,17.11,2.1,4.55,13.68,4.69,16.29,-0.73,23.42,6.77,1.22,2820000000.0,18.73,5.9,2390000000.0,813390000.0,21980000.0,-0.14,,1750000000.0,12.84,2130000000.0,214.36,1.55,6.91,908280000.0,709610000.0,1.42,91.92,86.37,1670000.0,136150000.0,128259999.99999999,1.23,105.74,5500000.0,3.08,3.52,5850000.0
0,0,CVC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CVS,0,0,0,0,63390000000.0,92020000000.0,9.69,9.29,1.64,0.34,1.68,0.5,7.35,3.58,5.44,6.62,17.79,184770000000.0,181.14,5.3,28550000000.0,12530000000.0,6610000000.0,6.44,92.6,1810000000.0,1.79,27030000000.0,71.69,1.02,37.17,8010000000.0,6080000000.0,0.85,69.88,74.03,8600000.0,1020000000.0,1010000000.0,0.19,86.07,25580000.0,2.57,2.48,24840000.0
0,0,CVX,0,0,0,0,223580000000.0,252670000000.0,24.13,18.49,0.37,1.75,1.5,1.98,11.56,7.21,2.74,0.85,6.26,127490000000.0,67.7,21.3,39470000000.0,21870000000.0,9190000000.0,4.85,649.6,4820000000.0,2.52,38760000000.0,25.96,1.03,77.77,20520000000.0,7810000000.0,1.25,114.76,118.71,7120000.0,1910000000.0,1910000000.0,0.05,66.38,22890000.0,4.11,1.21,22840000.0
0,0,D,0,0,0,0,44070000000.0,81880000000.0,14.35,15.8,2.55,3.5,2.55,6.51,12.88,23.83,33.02,3.51,17.23,12590000000.0,19.79,4.0,6700000000.0,6360000000.0,3000000000.0,4.72,187.1,126000000.0,0.19,37410000000.0,193.13,0.45,26.58,4550000000.0,-1990000000.0,0.23,73.72,78.07,4620000.0,651520000.0,649310000.0,0.35,68.93,14090000.0,6.56,2.25,12930000.0
0,0,DAL,0,0,0,0,39410000000.0,47070000000.0,11.3,7.7,0.73,0.96,2.83,1.14,5.96,8.67,14.2,7.0,27.31,41240000000.0,57.28,8.3,23890000000.0,7900000000.0,3580000000.0,4.95,-8.0,2640000000.0,3.74,9900000000.0,71.18,0.42,19.74,5150000000.0,2450000000.0,0.99,54.12,52.84,8130000.000000001,704310000.0,649450000.0,48.59,0.0,9200000.0,1.56,1.25,11080000.0
0,0,DD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DDS,0,0,0,0,2300000000.0,2810000000.0,10.76,16.02,-4.82,0.36,1.33,0.44,5.59,3.45,4.22,4.48,12.92,6420000000.0,217.72,6.3,2250000000.0,502800000.0,221300000.0,7.5,176.9,187000000.0,6.66,730300000.0,42.75,1.66,60.79,274200000.0,173280000.0,0.56,74.31,62.06,24470000.0,24470000.0,11950000.0,16.75,107.3,7240000.0,9.82,48.25,7090000.0
0,0,DE,0,0,0,0,51170000000.0,89910000000.0,35.93,13.83,0.65,1.68,5.53,2.96,17.66,4.68,11.33,3.51,17.68,30420000000.0,94.75,24.9,9800000000.0,5090000000.0,1420000000.0,4.4,,2740000000.0,8.45,40840000000.0,440.18,2.0,28.58,1640000000.0,-399810000.0,0.86,161.93,146.54,2480000.0,323790000.0,291870000.0,0.12,79.11,11580000.0,6.42,3.64,11030000.0
0,0,DELL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DF,0,0,0,0,759410000.0,1660000000.0,12.34,10.28,-1.02,0.1,1.16,0.21,5.1,0.79,2.0,3.81,7.49,7800000000.0,85.75,-4.1,1820000000.0,326480000.0,47420000.0,0.68,59.4,16510000.000000002,0.18,913200000.0,139.22,1.52,7.2,144800000.0,134190000.0,0.22,9.38,10.43,2080000.0,91170000.0,89560000.0,11.7,89.41,9260000.0,5.05,13.72,10530000.0
